Ord_id,Order_Date,Order_Priority
Ord_4875,19-12-2009,MEDIUM
Ord_4949,19-12-2009,HIGH
Ord_2281,19-12-2010,CRITICAL
Ord_2392,19-12-2010,HIGH
Ord_2555,19-12-2010,CRITICAL
Ord_3345,19-12-2010,HIGH
Ord_3592,19-12-2010,NOT SPECIFIED
Ord_4159,19-12-2010,CRITICAL
Ord_4583,19-12-2010,HIGH
Ord_76,19-12-2011,MEDIUM
Ord_1493,19-12-2011,LOW
Ord_1811,19-12-2011,LOW
Ord_2400,19-12-2011,CRITICAL
Ord_4900,19-12-2011,NOT SPECIFIED
Ord_3355,19-11-2008,CRITICAL
Ord_3923,19-11-2008,LOW
Ord_4222,19-11-2008,LOW
Ord_4661,19-11-2008,HIGH
Ord_1294,19-11-2009,LOW
Ord_1957,19-11-2009,NOT SPECIFIED
Ord_3502,19-11-2009,MEDIUM
Ord_3162,19-11-2010,NOT SPECIFIED
Ord_5391,19-11-2010,NOT SPECIFIED
Ord_1242,19-11-2011,NOT SPECIFIED
Ord_1515,19-11-2011,HIGH
Ord_4979,19-11-2011,LOW
Ord_372,19-11-2008,HIGH
Ord_1225,19-11-2008,HIGH
Ord_1594,19-11-2009,HIGH
Ord_4400,19-11-2009,HIGH
Ord_4549,19-11-2009,NOT SPECIFIED
Ord_149,19-11-2010,CRITICAL
Ord_287,19-11-2010,HIGH
Ord_567,19-11-2010,LOW
Ord_778,19-11-2010,LOW
Ord_1026,19-11-2010,LOW
Ord_2139,19-11-2010,NOT SPECIFIED
Ord_3170,19-11-2010,LOW
Ord_3341,19-11-2010,HIGH
Ord_345,19-11-2011,MEDIUM
Ord_2931,19-11-2011,MEDIUM
Ord_3059,19-11-2011,HIGH
Ord_3368,19-11-2011,MEDIUM
Ord_4288,19-11-2011,HIGH
Ord_5020,19-11-2011,HIGH
Ord_403,19-11-2008,CRITICAL
Ord_1095,19-11-2008,HIGH
Ord_1842,19-11-2008,MEDIUM
Ord_1993,19-11-2008,HIGH
Ord_2224,19-11-2008,NOT SPECIFIED
Ord_4636,19-11-2008,NOT SPECIFIED
Ord_476,19-11-2009,HIGH
Ord_1533,19-11-2009,CRITICAL
Ord_1946,19-11-2009,MEDIUM
Ord_4286,19-11-2009,LOW
Ord_5311,19-11-2009,HIGH
Ord_2141,19-11-2010,MEDIUM
Ord_4002,19-11-2010,NOT SPECIFIED
Ord_4497,19-11-2010,HIGH
Ord_1477,19-11-2011,MEDIUM
Ord_4588,19-11-2011,CRITICAL
Ord_1582,20-12-2008,HIGH
Ord_3414,20-12-2008,CRITICAL
Ord_785,20-12-2009,HIGH
Ord_1781,20-12-2009,MEDIUM
Ord_2403,20-12-2009,CRITICAL
Ord_3090,20-12-2009,CRITICAL
Ord_3566,20-12-2009,LOW
Ord_1870,20-12-2010,CRITICAL
Ord_42,20-12-2011,HIGH
Ord_387,20-12-2011,LOW
Ord_812,20-12-2011,LOW
Ord_2130,20-12-2011,HIGH
Ord_306,20-12-2008,MEDIUM
Ord_2810,20-12-2008,HIGH
Ord_3518,20-12-2008,HIGH
Ord_1135,20-12-2009,CRITICAL
Ord_1262,20-12-2009,CRITICAL
Ord_1379,20-12-2009,NOT SPECIFIED
Ord_3094,20-12-2009,HIGH
Ord_3510,20-12-2009,NOT SPECIFIED
Ord_4124,20-12-2009,LOW
Ord_4948,20-12-2009,CRITICAL
Ord_5139,20-12-2009,MEDIUM
Ord_488,20-12-2010,CRITICAL
Ord_1100,20-12-2010,CRITICAL
Ord_1693,20-12-2010,HIGH
Ord_4441,20-12-2010,HIGH
Ord_4523,20-12-2010,CRITICAL
Ord_5344,20-12-2011,NOT SPECIFIED
Ord_43,20-12-2008,MEDIUM
Ord_504,20-12-2008,MEDIUM
Ord_1752,20-12-2008,NOT SPECIFIED
Ord_4430,20-12-2008,LOW
Ord_4959,20-12-2009,NOT SPECIFIED
Ord_5437,20-12-2009,MEDIUM
Ord_1799,20-12-2010,HIGH
Ord_2030,20-12-2010,LOW
Ord_3667,20-12-2010,NOT SPECIFIED
Ord_574,20-12-2011,CRITICAL
Ord_1282,20-12-2011,HIGH
Ord_1476,20-12-2011,NOT SPECIFIED
Ord_1655,20-12-2011,LOW
Ord_5189,20-12-2011,NOT SPECIFIED
Ord_2750,20-12-2008,NOT SPECIFIED
Ord_3688,20-12-2008,HIGH
Ord_4039,20-12-2008,HIGH
Ord_4926,20-12-2008,MEDIUM
Ord_1359,20-12-2009,MEDIUM
Ord_2726,20-12-2009,LOW
Ord_2849,20-12-2009,CRITICAL
Ord_4667,20-12-2009,LOW
Ord_5029,20-12-2009,LOW
Ord_5030,20-12-2009,LOW
Ord_5114,20-12-2009,MEDIUM
Ord_5404,20-12-2009,NOT SPECIFIED
Ord_5493,20-12-2009,HIGH
Ord_1540,20-12-2010,LOW
Ord_3692,20-12-2010,HIGH
Ord_3831,20-12-2010,HIGH
Ord_4147,20-12-2010,MEDIUM
Ord_4398,20-12-2010,LOW
Ord_5049,20-12-2010,MEDIUM
Ord_5429,20-12-2010,LOW
Ord_4713,20-12-2011,MEDIUM
Ord_702,20-12-2008,MEDIUM
Ord_1430,20-12-2008,MEDIUM
Ord_2270,20-12-2008,HIGH
Ord_4352,20-12-2008,NOT SPECIFIED
Ord_5071,20-12-2008,NOT SPECIFIED
Ord_341,20-12-2009,CRITICAL
Ord_989,20-12-2009,LOW
Ord_1031,20-12-2009,NOT SPECIFIED
Ord_2242,20-12-2009,LOW
Ord_2832,20-12-2009,HIGH
Ord_3402,20-12-2009,NOT SPECIFIED
Ord_3815,20-12-2009,HIGH
Ord_1405,20-12-2010,NOT SPECIFIED
Ord_1621,20-12-2010,MEDIUM
Ord_2414,20-12-2010,NOT SPECIFIED
Ord_3348,20-12-2010,MEDIUM
Ord_4100,20-12-2010,MEDIUM
Ord_4578,20-12-2010,NOT SPECIFIED
Ord_5053,20-12-2010,HIGH
Ord_459,20-12-2011,HIGH
Ord_1341,20-12-2011,NOT SPECIFIED
Ord_3977,20-12-2011,CRITICAL
Ord_4112,20-12-2011,LOW
Ord_4965,20-12-2011,MEDIUM
Ord_5037,20-12-2011,CRITICAL
Ord_5210,20-12-2011,NOT SPECIFIED
Ord_352,20-12-2008,LOW
Ord_2120,20-12-2008,NOT SPECIFIED
Ord_3606,20-12-2008,NOT SPECIFIED
Ord_4916,20-12-2008,NOT SPECIFIED
Ord_1197,20-12-2009,MEDIUM
Ord_4231,20-12-2009,HIGH
Ord_141,20-12-2010,HIGH
Ord_161,20-12-2010,MEDIUM
Ord_3552,20-12-2010,NOT SPECIFIED
Ord_3796,20-12-2010,MEDIUM
Ord_3245,20-12-2011,MEDIUM
Ord_4197,20-12-2011,HIGH
Ord_4340,20-12-2011,MEDIUM
Ord_3747,20-12-2008,NOT SPECIFIED
Ord_4055,20-12-2008,NOT SPECIFIED
Ord_5130,20-12-2008,NOT SPECIFIED
Ord_5205,20-12-2008,MEDIUM
Ord_5358,20-12-2008,NOT SPECIFIED
Ord_648,20-12-2009,LOW
Ord_1390,20-12-2009,HIGH
Ord_2702,20-12-2009,LOW
Ord_2982,20-12-2009,HIGH
Ord_3323,20-12-2009,LOW
Ord_3200,20-12-2010,CRITICAL
Ord_1004,20-12-2011,NOT SPECIFIED
Ord_4379,20-12-2011,LOW
Ord_212,20-12-2008,NOT SPECIFIED
Ord_154,20-12-2009,HIGH
Ord_400,20-12-2009,HIGH
Ord_494,20-12-2009,HIGH
Ord_3140,20-12-2009,NOT SPECIFIED
Ord_3253,20-12-2009,NOT SPECIFIED
Ord_1069,20-12-2010,NOT SPECIFIED
Ord_2535,20-12-2010,HIGH
Ord_2845,20-12-2010,MEDIUM
Ord_2914,20-12-2010,MEDIUM
Ord_3879,20-12-2010,HIGH
Ord_4337,20-12-2010,MEDIUM
Ord_4407,20-12-2010,LOW
Ord_722,20-12-2011,MEDIUM
Ord_1833,20-12-2011,MEDIUM
Ord_2264,20-12-2011,HIGH
Ord_4241,20-12-2011,CRITICAL
Ord_5306,20-12-2011,HIGH
Ord_573,20-12-2008,MEDIUM
Ord_2580,20-12-2008,MEDIUM
Ord_3643,20-12-2008,CRITICAL
Ord_736,20-12-2009,LOW
Ord_2519,20-12-2009,NOT SPECIFIED
Ord_4585,20-12-2009,LOW
Ord_4677,20-12-2009,HIGH
Ord_5177,20-12-2009,CRITICAL
Ord_748,20-12-2010,MEDIUM
Ord_564,20-12-2011,NOT SPECIFIED
Ord_954,20-12-2011,NOT SPECIFIED
Ord_2039,20-12-2011,CRITICAL
Ord_4488,20-12-2011,MEDIUM
Ord_1393,20-11-2008,HIGH
Ord_2394,20-11-2008,MEDIUM
Ord_3593,20-11-2008,CRITICAL
Ord_4216,20-11-2008,MEDIUM
Ord_5389,20-11-2008,HIGH
Ord_201,20-11-2009,LOW
Ord_1495,20-11-2009,MEDIUM
Ord_1883,20-11-2009,LOW
Ord_2372,20-11-2009,LOW
Ord_4161,20-11-2009,MEDIUM
Ord_376,20-11-2010,NOT SPECIFIED
Ord_942,20-11-2010,HIGH
Ord_2327,20-11-2010,NOT SPECIFIED
Ord_2389,20-11-2010,NOT SPECIFIED
Ord_2556,20-11-2010,CRITICAL
Ord_2855,20-11-2010,CRITICAL
Ord_2915,20-11-2010,HIGH
Ord_4681,20-11-2010,CRITICAL
Ord_5024,20-11-2010,LOW
Ord_3120,20-11-2011,MEDIUM
Ord_5104,20-11-2011,CRITICAL
Ord_820,20-11-2008,MEDIUM
Ord_1769,20-11-2008,CRITICAL
Ord_2822,20-11-2008,NOT SPECIFIED
Ord_3662,20-11-2008,HIGH
Ord_4357,20-11-2008,MEDIUM
Ord_4443,20-11-2008,CRITICAL
Ord_4985,20-11-2008,LOW
Ord_680,20-11-2009,MEDIUM
Ord_1707,20-11-2009,HIGH
Ord_4405,20-11-2009,LOW
Ord_4057,20-11-2010,MEDIUM
Ord_610,20-11-2011,CRITICAL
Ord_2780,20-11-2011,LOW
Ord_4114,20-11-2011,HIGH
Ord_1356,20-11-2008,CRITICAL
Ord_1790,20-11-2008,HIGH
Ord_2117,20-11-2008,CRITICAL
Ord_5360,20-11-2008,CRITICAL
Ord_5466,20-11-2008,NOT SPECIFIED
Ord_1988,20-11-2009,NOT SPECIFIED
Ord_2390,20-11-2009,MEDIUM
Ord_2530,20-11-2009,HIGH
Ord_3814,20-11-2009,MEDIUM
Ord_4829,20-11-2009,HIGH
Ord_978,20-11-2010,MEDIUM
Ord_1175,20-11-2010,CRITICAL
Ord_1775,20-11-2010,MEDIUM
Ord_2179,20-11-2010,CRITICAL
Ord_2206,20-11-2010,CRITICAL
Ord_2984,20-11-2010,CRITICAL
Ord_1187,20-11-2011,HIGH
Ord_3543,20-11-2011,NOT SPECIFIED
Ord_561,21-12-2008,MEDIUM
Ord_2478,21-12-2008,LOW
Ord_2699,21-12-2008,HIGH
Ord_2778,21-12-2008,CRITICAL
Ord_3489,21-12-2008,LOW
Ord_4947,21-12-2008,LOW
Ord_5300,21-12-2008,NOT SPECIFIED
Ord_5444,21-12-2008,MEDIUM
Ord_1210,21-12-2009,HIGH
Ord_2566,21-12-2010,MEDIUM
Ord_3290,21-12-2010,NOT SPECIFIED
Ord_3782,21-12-2010,LOW
Ord_4388,21-12-2010,LOW
Ord_482,21-12-2011,MEDIUM
Ord_1152,21-12-2011,MEDIUM
Ord_3423,21-12-2011,MEDIUM
Ord_323,21-12-2008,LOW
Ord_1939,21-12-2008,CRITICAL
Ord_160,21-12-2009,MEDIUM
Ord_1059,21-12-2009,MEDIUM
Ord_1561,21-12-2009,NOT SPECIFIED
Ord_2510,21-12-2009,CRITICAL
Ord_1958,21-12-2010,CRITICAL
Ord_4365,21-12-2010,LOW
Ord_5254,21-12-2010,MEDIUM
Ord_1601,21-12-2011,MEDIUM
Ord_2672,21-12-2008,HIGH
Ord_3084,21-12-2008,MEDIUM
Ord_5364,21-12-2008,LOW
Ord_5393,21-12-2008,HIGH
Ord_5443,21-12-2008,NOT SPECIFIED
Ord_1496,21-12-2009,MEDIUM
Ord_2634,21-12-2009,CRITICAL
Ord_3611,21-12-2009,MEDIUM
Ord_3668,21-12-2009,CRITICAL
Ord_4899,21-12-2009,HIGH
Ord_873,21-12-2010,LOW
Ord_2049,21-12-2010,CRITICAL
Ord_2297,21-12-2010,LOW
Ord_4066,21-12-2011,LOW
Ord_5355,21-12-2011,NOT SPECIFIED
Ord_2434,21-12-2008,HIGH
Ord_2746,21-12-2008,LOW
Ord_2816,21-12-2008,HIGH
Ord_3400,21-12-2008,CRITICAL
Ord_2156,21-12-2010,NOT SPECIFIED
Ord_3343,21-12-2010,MEDIUM
Ord_4315,21-12-2010,NOT SPECIFIED
Ord_601,21-12-2011,MEDIUM
Ord_2842,21-12-2011,HIGH
Ord_4850,21-12-2011,HIGH
Ord_1376,21-12-2008,MEDIUM
Ord_1548,21-12-2008,MEDIUM
Ord_1839,21-12-2008,CRITICAL
Ord_2275,21-12-2008,HIGH
Ord_4974,21-12-2008,NOT SPECIFIED
Ord_5042,21-12-2008,CRITICAL
Ord_5046,21-12-2008,NOT SPECIFIED
Ord_5420,21-12-2008,LOW
Ord_388,21-12-2009,CRITICAL
Ord_3017,21-12-2009,NOT SPECIFIED
Ord_3639,21-12-2009,NOT SPECIFIED
Ord_5069,21-12-2009,NOT SPECIFIED
Ord_5382,21-12-2009,MEDIUM
Ord_391,21-12-2010,HIGH
Ord_1917,21-12-2010,NOT SPECIFIED
Ord_2152,21-12-2010,LOW
Ord_3767,21-12-2010,LOW
Ord_4389,21-12-2010,CRITICAL
Ord_4846,21-12-2010,MEDIUM
Ord_230,21-12-2011,MEDIUM
Ord_2539,21-12-2011,LOW
Ord_3875,21-12-2011,CRITICAL
Ord_4487,21-12-2011,CRITICAL
Ord_4492,21-12-2011,LOW
Ord_163,21-12-2008,NOT SPECIFIED
Ord_703,21-12-2008,CRITICAL
Ord_1267,21-12-2008,NOT SPECIFIED
Ord_2051,21-12-2009,HIGH
Ord_3270,21-12-2009,MEDIUM
Ord_3647,21-12-2009,LOW
Ord_4604,21-12-2009,HIGH
Ord_4761,21-12-2009,HIGH
Ord_204,21-12-2010,CRITICAL
Ord_3027,21-12-2010,MEDIUM
Ord_3883,21-12-2010,HIGH
Ord_831,21-12-2008,MEDIUM
Ord_1623,21-12-2008,LOW
Ord_1691,21-12-2008,NOT SPECIFIED
Ord_1948,21-12-2008,NOT SPECIFIED
Ord_2776,21-12-2008,NOT SPECIFIED
Ord_2784,21-12-2008,LOW
Ord_2922,21-12-2008,NOT SPECIFIED
Ord_3605,21-12-2008,CRITICAL
Ord_3974,21-12-2008,NOT SPECIFIED
Ord_713,21-12-2009,LOW
Ord_823,21-12-2009,CRITICAL
Ord_1110,21-12-2009,HIGH
Ord_1488,21-12-2009,LOW
Ord_2824,21-12-2009,CRITICAL
Ord_4720,21-12-2009,LOW
Ord_248,21-12-2010,NOT SPECIFIED
Ord_309,21-12-2010,HIGH
Ord_893,21-12-2010,LOW
Ord_1188,21-12-2010,LOW
Ord_5129,21-12-2010,LOW
Ord_5259,21-12-2010,CRITICAL
Ord_44,21-12-2011,LOW
Ord_754,21-12-2011,NOT SPECIFIED
Ord_1407,21-12-2011,HIGH
Ord_1711,21-12-2011,LOW
Ord_2617,21-12-2011,CRITICAL
Ord_2639,21-12-2011,MEDIUM
Ord_4533,21-12-2011,NOT SPECIFIED
Ord_4678,21-12-2011,NOT SPECIFIED
Ord_5195,21-12-2011,MEDIUM
Ord_5317,21-12-2011,NOT SPECIFIED
Ord_2507,21-12-2008,HIGH
Ord_5120,21-12-2008,CRITICAL
Ord_5250,21-12-2008,NOT SPECIFIED
Ord_5265,21-12-2008,HIGH
Ord_636,21-12-2009,MEDIUM
Ord_929,21-12-2009,CRITICAL
Ord_3570,21-12-2009,MEDIUM
Ord_4075,21-12-2009,NOT SPECIFIED
Ord_4897,21-12-2009,LOW
Ord_5225,21-12-2009,LOW
Ord_1951,21-12-2010,MEDIUM
Ord_1952,21-12-2010,LOW
Ord_4239,21-12-2010,MEDIUM
Ord_4968,21-12-2010,NOT SPECIFIED
Ord_5348,21-12-2010,HIGH
Ord_1882,21-12-2011,CRITICAL
Ord_2458,21-12-2011,CRITICAL
Ord_2990,21-12-2011,CRITICAL
Ord_2204,21-12-2008,LOW
Ord_4012,21-12-2008,MEDIUM
Ord_110,21-12-2009,HIGH
Ord_273,21-12-2009,CRITICAL
Ord_1729,21-12-2009,NOT SPECIFIED
Ord_3087,21-12-2009,LOW
Ord_4436,21-12-2009,CRITICAL
Ord_5202,21-12-2009,LOW
Ord_5097,21-12-2010,CRITICAL
Ord_676,21-12-2011,CRITICAL
Ord_1746,21-12-2011,NOT SPECIFIED
Ord_1286,21-11-2008,NOT SPECIFIED
Ord_2673,21-11-2008,MEDIUM
Ord_3547,21-11-2008,HIGH
Ord_4232,21-11-2008,LOW
Ord_1319,21-11-2009,LOW
Ord_3146,21-11-2009,MEDIUM
Ord_3108,21-11-2010,CRITICAL
Ord_3505,21-11-2010,LOW
Ord_4783,21-11-2010,HIGH
Ord_4995,21-11-2010,NOT SPECIFIED
Ord_21,21-11-2011,NOT SPECIFIED
Ord_2249,21-11-2011,MEDIUM
Ord_5090,21-11-2011,CRITICAL
Ord_1309,21-11-2008,HIGH
Ord_1455,21-11-2008,CRITICAL
Ord_3079,21-11-2008,LOW
Ord_4021,21-11-2008,LOW
Ord_508,21-11-2009,NOT SPECIFIED
Ord_1041,21-11-2009,MEDIUM
Ord_1062,21-11-2009,NOT SPECIFIED
Ord_1097,21-11-2009,LOW
Ord_2450,21-11-2009,CRITICAL
Ord_3104,21-11-2010,HIGH
Ord_4804,21-11-2010,NOT SPECIFIED
Ord_5219,21-11-2010,HIGH
Ord_245,21-11-2011,LOW
Ord_577,21-11-2011,MEDIUM
Ord_5410,21-11-2011,CRITICAL
Ord_1290,21-11-2008,HIGH
Ord_4119,21-11-2008,HIGH
Ord_709,21-11-2009,CRITICAL
Ord_1287,21-11-2009,LOW
Ord_1574,21-11-2009,MEDIUM
Ord_4036,21-11-2009,LOW
Ord_4202,21-11-2009,LOW
Ord_4442,21-11-2009,LOW
Ord_5461,21-11-2009,CRITICAL
Ord_1448,21-11-2010,LOW
Ord_1897,21-11-2010,NOT SPECIFIED
Ord_1963,21-11-2010,HIGH
Ord_4361,21-11-2010,NOT SPECIFIED
Ord_5258,21-11-2010,HIGH
Ord_255,21-11-2011,CRITICAL
Ord_1628,21-11-2011,NOT SPECIFIED
Ord_1818,21-11-2011,MEDIUM
Ord_4962,21-11-2011,HIGH
Ord_5257,21-11-2011,CRITICAL
Ord_781,22-12-2008,CRITICAL
Ord_911,22-12-2008,LOW
Ord_1020,22-12-2008,HIGH
Ord_3503,22-12-2008,MEDIUM
Ord_4018,22-12-2008,CRITICAL
Ord_644,22-12-2009,CRITICAL
Ord_982,22-12-2009,MEDIUM
Ord_1308,22-12-2009,HIGH
Ord_1456,22-12-2009,LOW
Ord_1656,22-12-2009,MEDIUM
Ord_4755,22-12-2009,HIGH
Ord_505,22-12-2010,LOW
Ord_849,22-12-2010,MEDIUM
Ord_2271,22-12-2010,NOT SPECIFIED
Ord_4415,22-12-2010,CRITICAL
Ord_630,22-12-2011,NOT SPECIFIED
Ord_1697,22-12-2011,NOT SPECIFIED
Ord_4707,22-12-2011,MEDIUM
Ord_675,22-12-2008,NOT SPECIFIED
Ord_4857,22-12-2008,NOT SPECIFIED
Ord_5213,22-12-2008,HIGH
Ord_502,22-12-2009,MEDIUM
Ord_886,22-12-2009,MEDIUM
Ord_1208,22-12-2009,CRITICAL
Ord_1492,22-12-2009,HIGH
Ord_4647,22-12-2009,CRITICAL
Ord_4763,22-12-2009,MEDIUM
Ord_3386,22-12-2010,CRITICAL
Ord_5272,22-12-2010,LOW
Ord_5383,22-12-2010,MEDIUM
Ord_512,22-12-2008,HIGH
Ord_650,22-12-2008,MEDIUM
Ord_897,22-12-2008,LOW
Ord_1658,22-12-2008,NOT SPECIFIED
Ord_2369,22-12-2008,NOT SPECIFIED
Ord_3792,22-12-2008,NOT SPECIFIED
Ord_1494,22-12-2009,CRITICAL
Ord_4774,22-12-2009,CRITICAL
Ord_2320,22-12-2010,HIGH
Ord_3247,22-12-2010,HIGH
Ord_3599,22-12-2010,HIGH
Ord_718,22-12-2011,MEDIUM
Ord_3256,22-12-2011,MEDIUM
Ord_5427,22-12-2011,MEDIUM
Ord_379,22-12-2008,LOW
Ord_1821,22-12-2008,MEDIUM
Ord_2986,22-12-2008,NOT SPECIFIED
Ord_4088,22-12-2008,LOW
Ord_4133,22-12-2008,MEDIUM
Ord_1170,22-12-2009,LOW
Ord_2623,22-12-2009,NOT SPECIFIED
Ord_3663,22-12-2009,MEDIUM
Ord_4082,22-12-2009,MEDIUM
Ord_800,22-12-2010,CRITICAL
Ord_1246,22-12-2010,MEDIUM
Ord_1470,22-12-2010,NOT SPECIFIED
Ord_2918,22-12-2010,NOT SPECIFIED
Ord_4923,22-12-2010,LOW
Ord_338,22-12-2011,CRITICAL
Ord_1169,22-12-2011,HIGH
Ord_1862,22-12-2011,LOW
Ord_1944,22-12-2011,HIGH
Ord_1604,22-12-2008,LOW
Ord_2568,22-12-2008,NOT SPECIFIED
Ord_4277,22-12-2008,CRITICAL
Ord_4837,22-12-2008,MEDIUM
Ord_5101,22-12-2008,CRITICAL
Ord_5102,22-12-2008,LOW
Ord_588,22-12-2009,MEDIUM
Ord_445,22-12-2010,HIGH
Ord_1108,22-12-2010,LOW
Ord_1569,22-12-2010,HIGH
Ord_1748,22-12-2010,MEDIUM
Ord_4732,22-12-2010,MEDIUM
Ord_1714,22-12-2011,LOW
Ord_2706,22-12-2011,HIGH
Ord_3869,22-12-2011,HIGH
Ord_4073,22-12-2011,HIGH
Ord_113,22-12-2008,HIGH
Ord_1151,22-12-2008,CRITICAL
Ord_1895,22-12-2008,LOW
Ord_1986,22-12-2008,MEDIUM
Ord_2133,22-12-2008,CRITICAL
Ord_2919,22-12-2008,LOW
Ord_2147,22-12-2009,NOT SPECIFIED
Ord_5185,22-12-2009,HIGH
Ord_852,22-12-2010,MEDIUM
Ord_1022,22-12-2010,CRITICAL
Ord_1198,22-12-2010,HIGH
Ord_1357,22-12-2010,CRITICAL
Ord_3973,22-12-2010,CRITICAL
Ord_4101,22-12-2010,MEDIUM
Ord_4203,22-12-2010,NOT SPECIFIED
Ord_4833,22-12-2010,MEDIUM
Ord_2949,22-12-2011,HIGH
Ord_4569,22-12-2011,MEDIUM
Ord_103,22-12-2008,NOT SPECIFIED
Ord_1370,22-12-2008,MEDIUM
Ord_3509,22-12-2008,HIGH
Ord_3596,22-12-2008,LOW
Ord_627,22-12-2009,MEDIUM
Ord_1058,22-12-2009,NOT SPECIFIED
Ord_1572,22-12-2009,HIGH
Ord_2991,22-12-2010,LOW
Ord_3057,22-12-2010,HIGH
Ord_3873,22-12-2010,MEDIUM
Ord_4741,22-12-2010,MEDIUM
Ord_1779,22-12-2011,NOT SPECIFIED
Ord_2134,22-12-2011,CRITICAL
Ord_3985,22-12-2011,LOW
Ord_2047,22-12-2008,CRITICAL
Ord_2167,22-12-2008,NOT SPECIFIED
Ord_2823,22-12-2008,HIGH
Ord_3329,22-12-2008,NOT SPECIFIED
Ord_5335,22-12-2008,MEDIUM
Ord_805,22-12-2009,MEDIUM
Ord_1080,22-12-2009,MEDIUM
Ord_2501,22-12-2009,HIGH
Ord_1672,22-12-2010,MEDIUM
Ord_395,22-12-2011,HIGH
Ord_884,22-12-2011,NOT SPECIFIED
Ord_2777,22-12-2011,HIGH
Ord_5224,22-12-2011,MEDIUM
Ord_4675,22-12-2008,HIGH
Ord_3175,22-12-2009,LOW
Ord_3848,22-12-2009,LOW
Ord_4951,22-12-2009,NOT SPECIFIED
Ord_247,22-12-2010,HIGH
Ord_451,22-12-2010,MEDIUM
Ord_1324,22-12-2010,HIGH
Ord_2245,22-12-2010,CRITICAL
Ord_2388,22-12-2010,LOW
Ord_4351,22-12-2010,MEDIUM
Ord_4969,22-12-2010,HIGH
Ord_340,22-12-2011,HIGH
Ord_1878,22-12-2011,NOT SPECIFIED
Ord_3863,22-12-2011,MEDIUM
Ord_4907,22-12-2011,LOW
Ord_5428,22-12-2011,MEDIUM
Ord_1855,22-11-2008,HIGH
Ord_762,22-11-2009,CRITICAL
Ord_997,22-11-2009,NOT SPECIFIED
Ord_1639,22-11-2009,HIGH
Ord_1856,22-11-2009,NOT SPECIFIED
Ord_125,22-11-2010,LOW
Ord_497,22-11-2010,NOT SPECIFIED
Ord_898,22-11-2010,CRITICAL
Ord_1303,22-11-2010,HIGH
Ord_2597,22-11-2010,CRITICAL
Ord_1657,22-11-2011,HIGH
Ord_1827,22-11-2011,LOW
Ord_4782,22-11-2011,CRITICAL
Ord_1325,22-11-2008,HIGH
Ord_1704,22-11-2008,MEDIUM
Ord_3999,22-11-2008,HIGH
Ord_223,22-11-2009,LOW
Ord_1479,22-11-2009,HIGH
Ord_3733,22-11-2009,HIGH
Ord_4937,22-11-2009,NOT SPECIFIED
Ord_5469,22-11-2009,LOW
Ord_1699,22-11-2010,MEDIUM
Ord_2082,22-11-2010,MEDIUM
Ord_2125,22-11-2010,HIGH
Ord_3588,22-11-2010,MEDIUM
Ord_753,22-11-2011,LOW
Ord_3288,22-11-2011,LOW
Ord_4638,22-11-2011,LOW
Ord_434,22-11-2008,CRITICAL
Ord_1680,22-11-2008,LOW
Ord_1725,22-11-2008,NOT SPECIFIED
Ord_5204,22-11-2008,MEDIUM
Ord_253,22-11-2009,NOT SPECIFIED
Ord_392,22-11-2009,NOT SPECIFIED
Ord_1263,22-11-2009,NOT SPECIFIED
Ord_3980,22-11-2009,NOT SPECIFIED
Ord_1990,22-11-2010,CRITICAL
Ord_2209,22-11-2010,HIGH
Ord_2650,22-11-2010,HIGH
Ord_3556,22-11-2011,NOT SPECIFIED
Ord_608,23-12-2008,NOT SPECIFIED
Ord_5414,23-12-2008,MEDIUM
Ord_2496,23-12-2009,LOW
Ord_4456,23-12-2009,LOW
Ord_5223,23-12-2009,MEDIUM
Ord_2319,23-12-2010,HIGH
Ord_1994,23-12-2011,NOT SPECIFIED
Ord_2159,23-12-2011,MEDIUM
Ord_3215,23-12-2011,HIGH
Ord_1030,23-12-2008,CRITICAL
Ord_1531,23-12-2008,CRITICAL
Ord_3666,23-12-2008,HIGH
Ord_1846,23-12-2009,MEDIUM
Ord_3574,23-12-2009,LOW
Ord_3122,23-12-2010,MEDIUM
Ord_240,23-12-2011,LOW
Ord_1348,23-12-2011,CRITICAL
Ord_1696,23-12-2011,LOW
Ord_3092,23-12-2011,HIGH
Ord_5117,23-12-2011,MEDIUM
Ord_5124,23-12-2011,LOW
Ord_850,23-12-2008,NOT SPECIFIED
Ord_1298,23-12-2008,HIGH
Ord_1665,23-12-2008,MEDIUM
Ord_3610,23-12-2008,NOT SPECIFIED
Ord_1039,23-12-2009,HIGH
Ord_148,23-12-2010,MEDIUM
Ord_2187,23-12-2010,NOT SPECIFIED
Ord_4104,23-12-2010,MEDIUM
Ord_78,23-12-2011,MEDIUM
Ord_575,23-12-2011,NOT SPECIFIED
Ord_633,23-12-2011,MEDIUM
Ord_652,23-12-2011,HIGH
Ord_1148,23-12-2011,NOT SPECIFIED
Ord_1176,23-12-2011,LOW
Ord_3826,23-12-2011,LOW
Ord_4469,23-12-2011,CRITICAL
Ord_4704,23-12-2011,HIGH
Ord_1350,23-12-2008,LOW
Ord_4122,23-12-2008,CRITICAL
Ord_4706,23-12-2008,MEDIUM
Ord_5331,23-12-2008,MEDIUM
Ord_2100,23-12-2009,NOT SPECIFIED
Ord_3043,23-12-2010,LOW
Ord_3722,23-12-2010,HIGH
